,CompanyName,Industry,Locations,LocationCount,Rating,InterviewCount,Reviews
7747,Delta Electronics,Electronics Manufacturing , Bengaluru ,43,696.0,64,696
7748,Turtlemint,Internet , Mumbai ,114,696.0,52,696
7749,Genus Power Infrastructures,Electronics Manufacturing , Jaipur ,84,695.0,68,695
7750,Koch Business Solutions,IT Services & Consulting , Bengaluru ,11,694.0,67,694
7751,Bristlecone,IT Services & Consulting , Bengaluru ,14,694.0,67,694
7752,Home First Finance Company India,NBFC , Mumbai ,103,694.0,65,694
7753,Evision Technoserve,,-1,-1,694.0,274,694
7754,Amrit Cement,Building Material , Guwahati ,50,692.0,79,692
7755,ExportersIndia,Internet , New Delhi ,2,691.0,32,691
7756,Raychem RPG,Electrical Equipment , Mumbai ,32,691.0,31,691
7757,Bahwan CyberTek,IT Services & Consulting , Chennai ,21,690.0,53,690
7758,Gartner,Management Consulting , Gurugram ,18,690.0,96,690
7759,Mynd Solutions Private,BPO , Gurugram ,32,690.0,35,690
7760,URC Construction,Engineering & Construction , Chennai ,50,689.0,68,689
7761,Ramky Infrastructure,Engineering & Construction , Hyderabad ,51,689.0,51,689
7762,Visteon,Auto Components , Chennai ,21,688.0,60,688
7763,Razorpay,FinTech , Bengaluru ,26,688.0,172,688
7764,Embibe,EdTech , Bengaluru ,19,687.0,61,687
7765,Apple,Consumer Electronics & Appliances , Bengaluru ,106,687.0,165,687
7766,Thriveni Earthmovers,Metals & Mining , Jamshedpur ,45,687.0,59,687
7767,Toppr,EdTech , Mumbai ,42,685.0,66,685
7768,HRH Next Services,BPO , Hyderabad ,23,685.0,52,685
7769,Csc E Governance Services,Government , New Delhi ,200,685.0,46,685
7770,Lovely Professional University,Education & Training , Jalandhar ,31,685.0,60,685
7771,Kurlon,Furniture & Furnishing , Bengaluru ,88,685.0,37,685
7772,HSBC Bank,Banking , Bengaluru ,38,685.0,41,685
7773,Eastman Auto and Power Limited,Electronics Manufacturing , Gurugram ,69,686.0,94,686
7774,Transsion,Consumer Electronics & Appliances , Noida ,62,685.0,39,685
7775,Bharat Serums and Vaccines,Pharma , Mumbai ,65,684.0,31,684
7776,Goodyear,Auto Components , Chhatrapati Sambhajinagar ,65,684.0,73,684
7777,R.V.R. PROJECTS,Engineering & Construction , Hyderabad ,67,684.0,68,684
7778,Asb International,Industrial Machinery , Mumbai ,23,683.0,32,683
7779,Cotiviti,Analytics & KPO , Hyderabad ,10,683.0,89,683
7780,Doosan Power Systems,Power , Gurugram ,31,681.0,44,681
7781,Micro Turners,Auto Components , Baddi ,42,681.0,36,681
7782,North East Small Finance Bank,Banking , Guwahati ,93,681.0,29,681
7783,Titan Eye Plus,Other , Kolkata ,131,681.0,35,681
7784,Vindhya Telelinks,Hardware & Networking , New Delhi ,93,681.0,47,681
7785,Diebold Nixdorf,Software Product , Hyderabad ,44,681.0,55,681
7786,Moglix,Internet , Noida ,39,680.0,65,680
7787,Caparo Engineering India,Auto Components , Chennai ,34,679.0,34,679
7788,NSB Bpo Solutions,BPO , Noida ,83,679.0,35,679
7789,Healthians,Internet , Gurugram ,49,679.0,144,679
7790,Orient Cement,Building Material , Hyderabad ,70,678.0,48,678
7791,TTK Prestige,Consumer Electronics & Appliances , Bengaluru ,83,678.0,48,678
7792,Flash Electronics,Electronics Manufacturing , Pune ,23,678.0,36,678
7793,Bayer Crop Science Vegetable Seeds,,-1,-1,680.0,38,680
7794,Infor Global Solution,Software Product , Hyderabad ,9,677.0,84,677
7795,Trianz,IT Services & Consulting , Hyderabad ,9,677.0,61,677
7796,Radico Khaitan,Beverage , Rampur ,79,677.0,64,677
7797,Patel Engineering,Engineering & Construction , Mumbai ,69,676.0,45,676
7798,Y-Axis Overseas Careers,Other , Hyderabad ,17,680.0,66,680
7799,Bisk Farm,Food Processing , Kolkata ,137,676.0,29,676
7800,Cohesity,Software Product , Pune ,47,675.0,86,675
7801,Writer Corporation,Logistics , Mumbai ,83,675.0,36,675
7802,Ness Digital Engineering,IT Services & Consulting , Bengaluru ,11,674.0,68,674
7803,Livpure,Consumer Electronics & Appliances , Gurugram ,81,674.0,40,674
7804,Neeyamo Enterprise Solutions,,-1,-1,674.0,69,674
7805,Testbook.com,EdTech , Noida ,31,675.0,107,675
7806,IHG,Hospitality , New Delhi ,44,673.0,39,673
7807,TVS Electronics,Electronics Manufacturing , Chennai ,73,673.0,31,673
7808,CtrlS,IT Services & Consulting , Hyderabad ,17,674.0,54,674
7809,Central Bank of India,Banking , Mumbai ,199,674.0,42,674
7810,Tredence,IT Services & Consulting , Bengaluru ,9,673.0,149,673
7811,Wolters Kluwer,Software Product , Pune ,16,674.0,94,674
7812,Wuerth,Industrial Machinery , Pune ,65,673.0,46,673
7813,VRL Logistics,Logistics , Bengaluru ,118,673.0,25,673
7814,PrimEra Medical Technologies,IT Services & Consulting , Hyderabad ,14,672.0,71,672
7815,Medtronic,Medical Equipment , Hyderabad ,45,672.0,79,672
7816,Government of India,Government , New Delhi ,159,671.0,65,671
7817,Solv,Internet , Bengaluru ,140,671.0,44,671
7818,Keventer,FMCG , Kolkata ,64,671.0,34,671
7819,Vizag Steel,Iron & Steel , Visakhapatnam ,29,670.0,36,670
7820,Snapdeal,Internet , Gurugram ,31,670.0,76,670
7821,PPG Asian Paints,Chemicals , Mumbai ,56,670.0,45,670
7822,Quess IT Staffing Solutions,,-1,-1,669.0,44,669
7823,NextComm Corporation,Software Product , Bengaluru ,8,669.0,6,669
7824,BASF,Chemicals , Mumbai ,92,668.0,35,668
7825,Jubilant Ingrevia,Chemicals , Bharuch ,33,668.0,51,668
7826,DAV Public School,Education & Training , New Delhi ,153,668.0,35,668
7827,ChannelPlay,Marketing & Advertising , Gurugram ,93,668.0,29,668
7828,JSW Energy,Power , Mumbai ,74,668.0,53,668
7829,Blue Yonder,Software Product , Bengaluru ,13,667.0,69,667
7830,Dodla Dairy,Food Processing , Hyderabad ,73,667.0,44,667
7831,Leverage Edu,EdTech , Noida ,22,669.0,68,669
7832,Autoliv,Auto Components , Bengaluru ,23,666.0,41,666
7834,L&T Power,Power , Vadodara ,98,666.0,37,666
7836,Future Supply Chain Solutions,Logistics , Nagpur ,70,666.0,22,666
7837,Rane NSK Steering Systems,Auto Components , Chennai ,26,665.0,41,665
7838,Lohia Corp,Industrial Machinery , Kanpur ,21,665.0,74,665
7839,ReSource Pro,BPO , Bengaluru ,9,665.0,125,665
7840,Nephroplus,Healthcare , Hyderabad ,112,665.0,50,665
7841,Redington,Hardware & Networking , Chennai ,48,664.0,37,664
7842,Emami Agrotech,Food Processing , Kolkata ,64,664.0,43,664
7843,SG Analytics,Analytics & KPO , Pune ,12,664.0,81,664
7844,Quislex Legal Services,Legal , Hyderabad ,11,664.0,38,664
7845,YOKOGAWA,Industrial Automation , Bengaluru ,24,664.0,59,664
7846,Lionbridge Technologies,Content Development , Mumbai ,14,663.0,50,663
7847,Bridgestone - Global Capability Center,Auto Components , Pune ,61,663.0,48,663
7848,Orient Technologies,IT Services & Consulting , Mumbai ,50,662.0,49,662
7849,EPL Limited,Packaging , Mumbai ,35,662.0,29,662
7850,Dhanuka Agritech,Agro Chemicals , Gurugram ,108,662.0,48,662
7851,R.S. Infraprojects,Engineering & Construction , Noida ,96,660.0,38,660
7852,Housing.com,Internet , Gurugram ,43,660.0,78,660
7853,Kutumbh Care,Recruitment , Noida ,160,659.0,33,659
7854,Osource Global,BPO , Mumbai ,25,660.0,27,660
7855,TransUnion,Financial Services , Chennai ,9,658.0,102,658
7856,Technotask Business Solutions,BPO , Bhopal ,20,670.0,63,670
7857,Mahindra Integrated Business Solutions,BPO , Mumbai ,84,656.0,44,656
7858,MPS Limited,Content Development , Dehradun ,24,656.0,37,656
7859,Triveni Engineering & Industries,Food Processing , Noida ,57,657.0,49,657
7860,Cogoport,Internet , Mumbai ,13,655.0,56,655
7861,Capco Technologies,IT Services & Consulting , Bengaluru ,17,655.0,89,655
7862,Qatar Airways,Aviation , Ahmedabad ,28,654.0,72,654
7863,Progressive Infovision,Recruitment , New Delhi ,77,654.0,46,654
7864,Videocon d2h,Internet , New Delhi ,118,654.0,30,654
7865,Saint Gobain Glass,Building Material , Chennai ,56,653.0,31,653
7866,Kissht Finance,FinTech , Mumbai ,90,652.0,64,652
7867,Optimum Infosystem,IT Services & Consulting , Chennai ,17,652.0,57,652
7868,Omaxe,Real Estate , New Delhi ,24,651.0,40,651
7869,PeopleStrong,Recruitment , Gurugram ,20,652.0,54,652
7870,Celebi Aviation Holding,Aviation , Mumbai ,18,651.0,36,651
7871,Ingram Micro,IT Services & Consulting , Mumbai ,47,650.0,33,650
7872,Licious,Internet , Bengaluru ,38,651.0,76,651
7874,Sandvik Asia,Industrial Machinery , Pune ,37,649.0,33,649
7875,Tejas Networks,Hardware & Networking , Bengaluru ,35,649.0,88,649
7876,Wissen Infotech,IT Services & Consulting , Bengaluru ,15,650.0,61,650
7877,Neurealm,IT Services & Consulting , Chennai ,14,649.0,76,649
7878,Shalby Hospitals,Healthcare , Ahmedabad ,23,650.0,86,650
7879,Epicenter Technologies,BPO , Mumbai ,8,649.0,42,649
7880,PCBL Chemical Limited,Petrochemicals , Vadodara ,24,647.0,72,647
7881,Vasudha Pharma Chem,Pharma , Visakhapatnam ,9,648.0,33,648
7882,SMC Global Securities,Financial Services , New Delhi ,88,645.0,55,645
7883,Indorama,Agro Chemicals , Haldia ,45,646.0,41,646
7884,JoulestoWatts Business Solutions,IT Services & Consulting , Bengaluru ,16,645.0,78,645
7885,HCL Healthcare,Healthcare , Noida ,40,644.0,162,644
7886,BankBazaar,FinTech , Chennai ,15,643.0,61,643
7887,Elite Elevators,Industrial Machinery , Chennai ,41,643.0,50,643
7888,Welspun World,Building Material , Anjar ,50,643.0,59,643
7889,Marlabs,IT Services & Consulting , Bengaluru ,12,643.0,40,643
7890,TIAA Global Business Services,Financial Services , Pune ,10,643.0,52,643
7891,Data Entry,BPO , New Delhi ,112,642.0,127,642
7892,DeHaat,Internet , Gurugram ,116,643.0,65,643
7893,CJ Darcl Logistics Limited,Logistics , Gurugram ,82,642.0,44,642
7894,TCI Express,Logistics , Gurugram ,79,642.0,46,642
7895,My Home Industries,Building Material , Hyderabad ,68,642.0,44,642
7896,Fiat India Automobiles,Automobile , Pune ,23,641.0,44,641
7897,Sintex BAPL,Petrochemicals , Chennai ,70,640.0,37,640
7898,Krsnaa Diagnostics,Healthcare , Pune ,96,639.0,45,639
7899,Quality Austria Central Asia,Other , New Delhi ,74,639.0,26,639
7900,Yatra,Travel & Tourism , Gurugram ,20,639.0,36,639
7901,Magic Edtech,IT Services & Consulting , Noida ,11,640.0,82,640
7902,Forbes Marshall,Industrial Machinery , Pune ,24,638.0,46,638
7903,Tata Power Delhi Distribution,Power , New Delhi ,32,638.0,34,638
7904,CSC,Financial Services , Bengaluru ,24,638.0,66,638
7905,Centaur Pharmaceuticals,Pharma , Pune ,66,637.0,33,637
7906,Nihilent,IT Services & Consulting , Pune ,8,637.0,65,637
7907,Alshaya Group,Retail , Bengaluru ,29,635.0,48,635
7908,Uno Mindarika,Auto Components , Gurugram ,26,636.0,50,636
7909,Talentpro,Recruitment , Chennai ,127,635.0,33,635
7910,Times Group,Printing & Publishing , Mumbai ,48,634.0,33,634
7911,Shivalik Small Finance Bank,Banking , Noida ,39,633.0,62,633
7912,Pennar Industries,Engineering & Construction , Hyderabad ,31,632.0,36,632
7913,NICE,Software Product , Pune ,15,632.0,99,632
7914,Magic Bus India Foundation,Non-Profit , Mumbai ,75,632.0,44,632
7915,Encore Capital Group,IT Services & Consulting , Gurugram ,4,631.0,36,631
7916,The Lalit,Hospitality , New Delhi ,32,631.0,26,631
7917,Inspirisys Solution,IT Services & Consulting , Chennai ,54,631.0,61,631
7918,Narayana e-Techno School,Education & Training , Bengaluru ,102,631.0,52,631
7919,Carrier,Industrial Machinery , Hyderabad ,51,631.0,54,631
7920,Ramboll,Engineering & Construction , Gurugram ,31,630.0,46,630
7921,ICA Edu Skills,Education & Training , Kolkata ,118,630.0,41,630
7922,ANAROCK Property Consultants,Real Estate , Mumbai ,31,629.0,63,629
7923,GKN,Industrial Automation , Pune ,29,629.0,35,629
7924,Continental,Auto Components , Bengaluru ,50,628.0,58,628
7925,Khazana Jewellery,Jewellery , Chennai ,53,628.0,64,628
7926,Philips Innovation Campus,Software Product , Bengaluru ,20,627.0,56,627
7927,Ferrero,Food Processing , Pune ,101,627.0,31,627
7928,NRB Bearings,Auto Components , Chhatrapati Sambhajinagar ,21,625.0,50,625
7929,Welspun Corp,Iron & Steel , Anjar ,30,625.0,33,625
7930,3M,Electronics Manufacturing , Bengaluru ,53,625.0,40,625
7931,NoBrokerHood,Software Product , Bengaluru ,33,625.0,66,625
7932,Corporate Infotech,IT Services & Consulting , New Delhi ,53,625.0,83,625
7933,Mount Litera Zee School,Education & Training , Bengaluru ,123,624.0,40,624
7934,InternEzy,EdTech , Erode ,5,624.0,76,624
7935,Crowne Plaza,Hospitality , New Delhi ,37,624.0,22,624
7936,Electrotherm,Iron & Steel , Ahmedabad ,41,624.0,40,624
7937,Vikram Solar,Power , Kolkata ,43,623.0,38,623
7938,Surin Automotive,Industrial Machinery , Pune ,22,622.0,51,622
7939,Karvy Stock Broking,,-1,-1,622.0,9,622
7940,Gainwell Commosales,Industrial Machinery , Kolkata ,82,622.0,46,622
7941,Impetus Technologies,IT Services & Consulting , Indore ,14,622.0,113,622
7942,Me n Moms,Retail , Mumbai ,66,621.0,142,621
7943,MAQ Software,IT Services & Consulting , Noida ,10,621.0,174,621
7944,Varthana,NBFC , Bengaluru ,80,621.0,46,621
7945,B.L. Kashyap & Sons,Engineering & Construction , Bengaluru ,25,621.0,65,621
7946,bp,Oil & Gas , Pune ,13,621.0,85,621
7947,Ebixcash Global Services,BPO , Mumbai ,40,620.0,57,620
7948,FCC Clutch,Auto Components , Gurugram ,26,620.0,44,620
7949,Turbo Energy,Auto Components , Chennai ,26,619.0,24,619
7950,Tecnimont,Engineering & Construction , Mumbai ,31,619.0,42,619
7951,Hetero Healthcare,Pharma , Hyderabad ,76,619.0,35,619
7952,RealPage,Software Product , Hyderabad ,9,618.0,77,618
7953,Danfoss Industries,Industrial Machinery , Chennai ,21,617.0,43,617
7954,Manjushree Technopack,,-1,-1,617.0,45,617
7955,UKB Electronics Limited,Electronics Manufacturing , Noida ,24,617.0,51,617
7956,Suroj Buildcon,Engineering & Construction , Pune ,46,617.0,33,617
7957,TVS Eurogrip,Auto Components , Madurai ,82,617.0,32,617
7958,Trigent Software,IT Services & Consulting , Bengaluru ,31,616.0,79,616
7959,Careon Healthcare Solutions,Medical Equipment , Bengaluru ,14,633.0,9,633
7960,TDS Lithium-Ion Battery,Auto Components , Ahmedabad ,20,616.0,93,616
7961,Avalon Technologies,Electronics Manufacturing , Chennai ,17,616.0,42,616
7962,Sir H. N. Reliance Foundation Hospital and Research,Healthcare , Mumbai ,10,615.0,165,615
7963,NetConnectGlobal,IT Services & Consulting , Bengaluru ,43,615.0,32,615
7964,Suraksha Diagnostic,Healthcare , Kolkata ,34,613.0,48,613
7965,Hitachi Systems Micro Clinic,IT Services & Consulting , Mumbai ,78,613.0,31,613
7966,Finova Capital,NBFC , Jaipur ,180,614.0,28,614
7967,Reliance Jewels,Jewellery , Mumbai ,131,613.0,37,613
7968,Varun Motors,Automobile , Hyderabad ,42,613.0,23,613
7969,Global Healthcare Billing Partners,BPO , Chennai ,15,614.0,45,614
7970,Shivam Autotech,Auto Components , Gurugram ,22,612.0,37,612
7971,Pyramid IT Consulting,Recruitment , Noida ,25,612.0,27,612
7972,South Indian Bank,Banking , Kochi ,83,613.0,49,613
7973,Kaar Tech,IT Services & Consulting , Chennai ,11,611.0,202,611
7974,Collegedunia,Internet , Gurugram ,28,611.0,117,611
7975,Geojit Financial Services,Financial Services , Kochi ,140,611.0,53,611
7976,Sapphire Foods India,Hospitality , Mumbai ,64,610.0,36,610
7977,Kajaria Ceramics,Building Material , New Delhi ,83,610.0,32,610
7978,Dr. Batras' Positive Health Clinic,Healthcare , Mumbai ,86,610.0,23,610
7979,Revolut,FinTech , Bengaluru ,20,610.0,117,610
7980,Emids Technologies Limited,IT Services & Consulting , Bengaluru ,9,610.0,49,610
7981,BDO RISE Private Limited,Accounting & Auditing , Bengaluru ,9,610.0,77,610
7982,Airports Authority of India,Aviation , New Delhi ,89,609.0,48,609
7983,ThoughtWorks,IT Services & Consulting , Bengaluru ,11,609.0,171,609
7984,Okaya Power,Electrical Equipment , New Delhi ,88,610.0,41,610
7985,Kaizen IT Services,IT Services & Consulting , Kolkata ,91,609.0,37,609
7986,ACKO,Insurance , Bengaluru ,13,609.0,60,609
7987,Netmeds.com,Pharma , Chennai ,125,609.0,48,609
7988,Chaitanya India Fin Credit,NBFC , Bengaluru ,172,608.0,35,608
7989,Annalect,Marketing & Advertising , Bengaluru ,14,608.0,82,608
7990,Suma Soft,IT Services & Consulting , Pune ,11,608.0,52,608
7991,Maharashtra Seamless,Building Material , Mumbai ,25,608.0,60,608
7992,CSM Technologies,IT Services & Consulting , Bhubaneswar ,22,608.0,34,608
7993,National Stock Exchange of India,Financial Services , Mumbai ,33,607.0,54,607
7994,Shriram Automall,Internet , New Delhi ,108,608.0,47,608
7995,Monte Carlo,Fashion & Textile , Ahmedabad ,103,607.0,33,607
7996,Sigma Engineered Solutions,Industrial Machinery , Pune ,13,608.0,30,608
7997,Nucleus Software Exports,Software Product , Noida ,12,606.0,46,606
7998,Sasken,IT Services & Consulting , Bengaluru ,12,606.0,90,606
7999,Gestamp,Auto Components , Pune ,14,607.0,23,607
8000,Central Reserve Police Force,Government , New Delhi ,95,606.0,9,606
8001,MothersonSumi INfotech & Designs,IT Services & Consulting , Noida ,18,605.0,37,605
8002,IRB Infrastructure,Engineering & Construction , Mumbai ,71,605.0,28,605
8003,Sl Lumax,Auto Components , Chennai ,17,605.0,30,605
8004,Becton Dickinson,Medical Equipment , Bengaluru ,37,605.0,35,605
8005,Ongc Petro Additions,Petrochemicals , Bharuch ,30,605.0,35,605
8006,IDBI Intech Limited,IT Services & Consulting , Mumbai ,28,604.0,54,604
8007,Sintex Industries,Industrial Machinery , Ahmedabad ,58,604.0,24,604
8008,Aster Dm Healthcare,Healthcare , Bengaluru ,40,604.0,55,604
8009,SOLAR INDUSTRIES INDIA,Defence & Aerospace , Nagpur ,40,604.0,70,604
8010,HDFC Asset Management Company,Financial Services , Mumbai ,137,602.0,44,602
8011,Wissen Technology,IT Services & Consulting , Bengaluru ,9,602.0,190,602
8012,Super Smelters,Iron & Steel , Asansol ,24,602.0,42,602
8015,Mavenir Systems,IT Services & Consulting , Bengaluru ,19,602.0,62,602
8016,Royal Caribbean International,Sports & Recreation , Mumbai ,25,602.0,31,602
8018,Family Health Plan,Insurance , Hyderabad ,36,601.0,45,601
8019,Polaris Consulting,IT Services & Consulting , Hyderabad ,18,601.0,33,601
8020,Fiem Industries,Auto Components , Hosur ,29,602.0,27,602
8021,ITC Limited Foods Division,Food Processing , Bengaluru ,75,601.0,73,601
8022,Dhani Services,,-1,-1,600.0,22,600
8023,BT E Serv,BPO , Kolkata ,6,600.0,54,600
8024,Matrimonialsindia,Internet , New Delhi,-1,600.0,13,600
8025,Carnival Cruise Lines,Sports & Recreation , Mumbai ,31,601.0,23,601
8026,Einfochips,IT Services & Consulting , Ahmedabad ,13,599.0,76,599
8027,Agrostar,Internet , Pune ,50,599.0,63,599
8028,Jain Irrigation Systems,Agriculture , Jalgaon ,89,599.0,31,599
8029,ShareChat,Internet , Bengaluru ,42,599.0,86,599
8030,Vedanta Limited,Metals & Mining , Lanjigarh ,52,599.0,54,599
8031,Medcode,IT Services & Consulting , Hyderabad ,10,598.0,13,598
8032,Serum Institute of India,Biotechnology , Pune ,26,598.0,41,598
8033,InsuranceDekho,Internet , Gurugram ,82,598.0,81,598
8035,Finastra,Software Product , Bengaluru ,13,598.0,57,598
8036,Royaloak Incorporation,Furniture & Furnishing , Bengaluru ,47,598.0,39,598
8037,Sanghi Industries,Building Material , Ahmedabad ,31,597.0,77,597
8038,Renovision Automation Services,IT Services & Consulting , New Delhi ,70,597.0,24,597
8039,Grab A Grub Services,Logistics , Mumbai ,113,597.0,35,597
8040,Godrej Industries,Real Estate , Mumbai ,68,596.0,56,596
8041,BMC Software,Software Product , Pune ,10,596.0,52,596
8042,Sudarshan Chemical Industries,Chemicals , Roha ,26,596.0,33,596
8043,Ugam Solution,IT Services & Consulting , Mumbai ,14,595.0,51,595
8044,Sapiens,Software Product , Bengaluru ,8,595.0,67,595
8045,Kirloskar Ferrous Industries,Iron & Steel , Koppal ,22,595.0,31,595
8046,Cashify,Internet , Gurugram ,58,594.0,50,594
