,CompanyName,Industry,Locations,LocationCount,Rating,InterviewCount
4985,Mitsui O.S.K. Lines,Ports & Shipping , Mumbai ,16,214.0,5
4986,Flyhomes,Internet , Noida ,9,214.0,2
4987,Netaxis IT Solutions,IT Services & Consulting , Chennai ,3,214.0,19
4988,Sankey Solutions,IT Services & Consulting , Mumbai ,6,214.0,33
4989,SAVA Healthcare,Pharma , Pune ,17,214.0,14
4990,Zeelab Pharmacy,Pharma , New Delhi ,28,214.0,48
4991,Programmers.io,IT Services & Consulting , Jaipur ,3,214.0,31
4992,ExcelSoft Technologies,IT Services & Consulting , Mysuru ,4,214.0,21
4993,Flex Technologies,,-1,-1,214.0,12
4994,KNR Constructions,Engineering & Construction , Hyderabad ,41,214.0,8
4995,SGB By BrandSafway,Engineering & Construction , Hyderabad ,32,215.0,21
4996,BeatO,Fitness & Wellness , New Delhi ,7,214.0,19
4997,Bharathi Cement,Building Material , Y.S.R. Kadapa ,34,214.0,5
4998,STMicroelectronics,Semiconductors , Noida ,7,213.0,24
4999,Galaxy Weblinks,IT Services & Consulting , Indore ,8,213.0,16
5000,Matix Fertilisers & Chemicals,Agro Chemicals , Durgapur ,15,213.0,23
5001,Fragomen Immigration Services,Travel & Tourism , Kochi ,11,213.0,17
5002,Government Medical College,Education & Training , Srinagar ,64,213.0,6
5003,Chrysalis High,,-1,-1,213.0,17
5004,South Eastern Coalfields,Metals & Mining , Bilaspur ,29,213.0,8
5005,Forest Essentials,Retail , New Delhi ,42,213.0,18
5006,Stratosphere IT Services,Recruitment , Hyderabad ,18,213.0,11
5007,InMobi,Marketing & Advertising , Bengaluru ,9,213.0,41
5008,Absolute Barbecues,Hospitality , Hyderabad ,21,213.0,9
5009,Unthinkable Solutions,IT Services & Consulting , Gurugram ,3,213.0,62
5010,OPG Mobility,Automobile , New Delhi ,32,213.0,14
5011,TPI Composites,Industrial Machinery , Chennai ,10,213.0,24
5012,Bosch Power Tools,Industrial Machinery , Chennai ,38,213.0,15
5013,Meditab Software,Software Product , Ahmedabad ,2,213.0,29
5014,Ananth Technologies,Electronics Manufacturing , Hyderabad ,11,213.0,14
5015,Dr Mohan's Diabetes Specialities Centre,Healthcare , Chennai ,35,213.0,19
5016,City Montessori School,Education & Training , Lucknow ,8,213.0,8
5017,Vensa Infrastructure,Real Estate , Hyderabad ,24,213.0,18
5018,Marquardt,Auto Components , Pune ,5,213.0,15
5019,Metro Brands,Fashion & Textile , Mumbai ,38,214.0,10
5020,Kanoria Chemicals & Industries,Chemicals , Ankleshwar ,16,212.0,16
5021,TATA MEDICAL CENTER,Healthcare , Kolkata ,6,212.0,14
5022,PrepLadder,EdTech , Chandigarh ,16,212.0,31
5023,Rapid Care Transcription,Analytics & KPO , Chennai ,3,212.0,56
5024,Fortis Memorial Research Institute,Clinical Research , Gurugram ,8,212.0,5
5025,SkillVertex,EdTech , Bengaluru ,11,212.0,17
5026,Cube Highways,Engineering & Construction , Noida ,49,212.0,17
5027,Scyo Decision Services,Analytics & KPO , Chennai ,2,212.0,24
5028,RAXA,Law Enforcement & Security , New Delhi ,25,212.0,5
5029,Jyoti Structures,Power , Mumbai ,43,212.0,16
5030,WeRize,Financial Services , Bengaluru ,19,220.0,17
5031,Enser Communications,IT Services & Consulting , Gurugram ,14,212.0,15
5032,Appsierra,IT Services & Consulting , Noida ,16,212.0,32
5033,Ensure Support Services,IT Services & Consulting , Chennai ,46,212.0,5
5034,Ramky Group,Engineering & Construction , Hyderabad ,34,212.0,14
5035,U R Rao Satellite Centre,,-1,-1,212.0,11
5036,Algoworks Technologies,IT Services & Consulting , Noida ,5,212.0,28
5037,AGIO Pharmaceuticals,Pharma , Pune ,9,212.0,25
5038,All India Radio,Government , New Delhi ,81,212.0,11
5039,GENWORKS Health,Healthcare , Bengaluru ,40,212.0,18
5041,HEPL - A Cavinkare Group Company,,-1,-1,212.0,28
5042,Helmerich & Payne,,-1,-1,211.0,9
5043,Flair Writing Instruments,Other , Mumbai ,52,211.0,14
5044,Ncc Urban Infrastructure,Engineering & Construction , Hyderabad ,24,211.0,13
5045,Prakash Industries,Metals & Mining , Champa ,37,212.0,5
5046,BridgeLabz Solutions,EdTech , Mumbai ,9,211.0,22
5047,Indo Rama Synthetics (i),Fashion & Textile , Nagpur ,10,211.0,12
5048,Furlenco,Internet , Bengaluru ,15,211.0,22
5049,Krishnapatnam Port,Ports & Shipping , Nellore ,14,211.0,7
5050,Anri Solutions HR Services,Recruitment , New Delhi ,6,212.0,21
5051,Zamil Air Conditioners,Consumer Electronics & Appliances , New Delhi ,23,211.0,11
5052,Cleartrip,Internet , Bengaluru ,11,211.0,24
5053,Cogent,IT Services & Consulting , Bengaluru ,25,211.0,21
5054,Fernandez Hospital,Healthcare , Hyderabad ,1,211.0,6
5055,Cordlife Sciences India,Pharma , Kolkata ,33,211.0,13
5056,Tricon Infra Buildtech pvt.Ltd,Engineering & Construction , Pune ,7,212.0,16
5057,Tata CLiQ,Internet , Mumbai ,9,211.0,15
5058,Hindustan PowerProjects,Power , New Delhi ,18,211.0,10
5059,Pradhan Mantri Kaushal Vikas Yojana,Education & Training , New Delhi ,90,210.0,7
5060,Grass Roots Research & Creation,Analytics & KPO , New Delhi ,14,210.0,2
5061,Walter Bushnell,Pharma , Gurugram ,51,210.0,19
5062,Root Industries,Auto Components , Coimbatore ,17,210.0,8
5063,ARB Bearings,Auto Components , New Delhi ,19,210.0,10
5064,Placementindia.com,Recruitment , New Delhi ,2,210.0,4
5065,Chhatrapati Shivaji International Airport,Real Estate , Mumbai ,8,211.0,11
5066,Third wave Coffee Roasters,Internet , Bengaluru ,11,210.0,19
5067,Sterling Talent Solutions,Internet , Mumbai ,3,210.0,11
5068,Anand CY Myutec Automotive,Auto Components , Gurugram ,11,210.0,12
5069,Elsamex Maintenance Services,Facility Management Services , Ahmedabad ,46,210.0,11
5070,BMW Industries,Iron & Steel , Kolkata ,16,211.0,10
5071,Knest Manufacturers,Metals & Mining , Pune ,13,210.0,13
5072,Ileads Auxiliary Services,BPO , Dehradun ,11,210.0,18
5073,OneBanc Technologies,FinTech , Gurugram ,2,210.0,40
5074,Ishan Technologies,Internet , Ahmedabad ,35,210.0,16
5075,Ashok Iron Works,Industrial Machinery , Belagavi ,7,210.0,12
5076,The Mission Hospital,Healthcare , Durgapur ,23,210.0,7
5077,WovVTech,Software Product , Vadodara ,11,210.0,20
5078,Savita Oil Technologies,Oil & Gas , Mumbai ,28,210.0,11
5079,Cotecna Inspection India,Analytics & KPO , Mumbai ,35,210.0,9
5080,VISTRA INTERNATIONAL EXPANSION,Other , Mumbai ,6,210.0,24
5081,Biostadt,,-1,-1,210.0,12
5082,Country Club India,Hospitality , Hyderabad ,26,209.0,2
5083,Pie Infocomm,IT Services & Consulting , Lucknow ,7,209.0,45
5084,Zivame.com,Fashion & Textile , Bengaluru ,30,209.0,10
5085,SPRAY ENGINEERING DEVICES,Industrial Machinery , Sahibzada Ajit Singh Nagar ,13,209.0,14
5086,MEDICO Healthcare Services & Technologies,Healthcare , Hyderabad ,11,209.0,26
5087,RegisterKaro,Internet , Gurugram ,6,209.0,76
5088,TLC DigiTech Private Limited,Hospitality , New Delhi ,22,209.0,14
5089,Relevantz Technology Services,IT Services & Consulting , Chennai ,5,209.0,31
5090,Jm Frictech,Industrial Machinery , Chennai ,9,209.0,14
5091,Khanna Paper Mills,Pulp & Paper , Amritsar ,14,209.0,11
5092,Kinetic Green Energy And Power Solutions,Power , Pune ,27,209.0,23
5093,Torque Pharmaceuticals,Pharma , Chandigarh ,33,209.0,11
5094,Qi Spine Clinic,Healthcare , Mumbai ,13,209.0,19
5095,Square Bpo Services,BPO , Hyderabad ,6,209.0,13
5096,KPR Mill,Fashion & Textile , Coimbatore ,20,209.0,11
5097,ACME Group,Internet , Gurugram ,28,209.0,31
5098,Bondada Engineering,Engineering & Construction , Hyderabad ,41,209.0,29
5099,AONE OUTSOURCING SOLUTIONS,Financial Services , Ghaziabad ,7,209.0,19
5100,Red FM 93.5,Broadcasting , Bengaluru ,51,209.0,8
5101,Chiripal Poly Films,Packaging , Ahmedabad ,11,209.0,18
5102,Gensol Engineering,Power , Ahmedabad ,23,209.0,15
5103,Vinove Software & Services,IT Services & Consulting , Noida ,4,210.0,47
5104,Information Services Group,IT Services & Consulting , Bengaluru ,9,209.0,23
5105,Spacewood,Furniture & Furnishing , Nagpur ,20,209.0,11
5106,Navitas Life Sciences,Clinical Research , Chennai ,7,209.0,15
5107,Special Technical Services,Oil & Gas , Muscat ,16,209.0,11
5108,Integrated Personnel Services Limited,Recruitment , Mumbai ,35,209.0,17
5109,EagleBurgmann,Industrial Machinery , Pune ,19,209.0,16
5110,UGC Supply Chain Solutions,Logistics , Pune ,22,209.0,6
5111,Verticurl,,-1,-1,209.0,11
5112,Kalyani Forge,Iron & Steel , Pune ,6,209.0,14
5113,MeritNation,EdTech , New Delhi ,20,208.0,7
5114,Jagran Prakashan,Printing & Publishing , New Delhi ,51,208.0,8
5115,Prime Focus,Animation & VFX , Mumbai ,11,208.0,1
5116,Su-Kam Power Systems,Power , Gurgaon / Gurugram ,44,208.0,5
5117,Paramatrix Technologies,Software Product , Mumbai ,4,208.0,13
5118,Shaw Toyota,Automobile , Pune ,3,208.0,28
5119,EMCO,Power , Mumbai ,25,208.0,6
5120,RateGain,IT Services & Consulting , Noida ,6,208.0,23
5121,BoAt,Consumer Electronics & Appliances , Mumbai ,16,217.0,10
5122,ContinuServe Softech India,BPO , Bengaluru ,4,208.0,19
5123,Teachers Insurance and Annuity Association of America,Financial Services , Pune ,4,208.0,6
5124,Mercurius Advisory Services,Accounting & Auditing , New Delhi ,1,208.0,30
5125,MMTC-PAMP,Metals & Mining , Gurugram ,18,208.0,14
5126,Tci Freight,Logistics , Gurugram ,44,208.0,13
5127,Putzmeister Concrete Machines,Industrial Machinery , New Delhi ,27,208.0,18
5128,Girnar Care,BPO , Jaipur ,17,210.0,19
5129,Rajan Technocast,Industrial Machinery , Rajkot ,18,208.0,10
5130,Busy Infotech,Software Product , New Delhi ,29,208.0,14
5131,AARGEE STAFFING SERVICES,Recruitment , Mumbai ,16,208.0,6
5132,Nahars Engineering India,Auto Components , Bengaluru ,10,208.0,15
5133,AWC Software,IT Services & Consulting , Noida ,14,208.0,15
5134,Axio,Financial Services , Bengaluru ,25,208.0,8
5135,SpeedLabs,EdTech , Mumbai ,15,208.0,14
5136,Satyesh Brinechem,Chemicals , Bhuj ,12,210.0,29
5137,Maxinfra,Real Estate , Hyderabad ,26,208.0,16
5138,RAKS Pharma,Pharma , Visakhapatnam ,11,208.0,10
5139,Bioseed,,-1,-1,208.0,14
5143,Vishnu Chemicals,Chemicals , Visakhapatnam ,12,208.0,20
5144,Ziff Davis Performance Marketing,Marketing & Advertising , Pune ,3,208.0,4
5145,Manipal Business Solutions,,-1,-1,208.0,14
5148,John Crane Sealing Systems India,Industrial Machinery , Bengaluru ,6,208.0,21
5149,Microlink Solutions,IT Services & Consulting , Ahmedabad ,31,208.0,12
5150,International Certification Services,Other , Mumbai ,34,207.0,7
5151,Cummins Generator Technologies,Industrial Machinery , Pune ,18,207.0,12
5152,FAIRWAY ENTERPRISES,Leather , Krishnagiri ,9,207.0,15
5153,Qdigi Services,Recruitment , Noida ,43,208.0,12
5154,HOLITECH INDIA,Electronics Manufacturing , Greater Noida ,12,207.0,27
5155,Yashi Consulting Services,IT Services & Consulting , Gurugram ,21,207.0,11
5156,NATIONAL SKILL DEVELOPMENT CORPORATION,Non-Profit , New Delhi ,50,207.0,24
5157,Excellon Software,Software Product , Pune ,4,207.0,15
5158,Valueonshore Advisors,Management Consulting , Gurugram ,5,207.0,11
5159,BetterPlace Safety Solutions,IT Services & Consulting , Bengaluru ,11,207.0,19
5160,Amrita Vishwa Vidyapeetham,Education & Training , Coimbatore ,16,207.0,17
5161,Nineleaps Technology Solutions,IT Services & Consulting , Bengaluru ,3,208.0,36
5162,Gujarat Narmada Valley Fertilizers & Chemicals,Agro Chemicals , Bharuch ,16,207.0,10
5166,YouTube,Internet , New Delhi ,42,207.0,10
5167,Koye Pharmaceuticals,Pharma , Mumbai ,43,207.0,8
5168,NOVO Medisciences,Pharma , Mumbai ,32,208.0,27
5169,Ajax Engineering,Engineering & Construction , Bengaluru ,28,207.0,7
5172,Alp Consulting,Recruitment , Bengaluru ,18,207.0,22
5174,Texspin Bearings,Auto Components , Ahmedabad ,19,207.0,17
5177,Chitkara University,Education & Training , Chandigarh ,8,207.0,17
5178,Rotostat Services,Industrial Machinery , Mumbai ,30,207.0,18
5179,Freedom Employability Academy,Education & Training , New Delhi ,44,207.0,25
5180,OSI Digital,IT Services & Consulting , Hyderabad ,4,207.0,16
5181,DelaPlex Software,IT Services & Consulting , Nagpur ,6,206.0,31
5182,Garware Hi-Tech Films,Packaging , Chhatrapati Sambhajinagar ,9,206.0,7
5183,Fleet Management,Ports & Shipping , Mumbai ,22,206.0,21
5184,ASSA ABLOY,Real Estate , Chennai ,33,206.0,22
5185,HTL,Telecom , Chennai ,10,206.0,9
5186,MaRS Planning & Engineering Services,Engineering & Construction , Ahmedabad ,63,206.0,8
5187,Decimal Technologies,Software Product , Gurugram ,10,206.0,34
5188,Indo National Limited (Nippo),FMCG , Chennai ,55,206.0,10
5189,Moody's,Analytics & KPO , Bengaluru ,7,206.0,28
5190,Bodal Chemicals,Chemicals , Vadodara ,17,206.0,19
5191,John Deere Financial,NBFC , Pune ,57,206.0,14
5192,Wanbury,Pharma , Mumbai ,31,206.0,6
5193,Geo Chem Laboratories,Industrial Machinery , Mumbai ,21,206.0,12
5194,Beri Udyog,Industrial Machinery , Karnal ,17,206.0,17
5195,Development Consultants,IT Services & Consulting , Kolkata ,15,206.0,11
5196,Govt. Medical College,Education & Training , Chandigarh ,72,206.0,13
5197,Mold-Tek Technologies,IT Services & Consulting , Hyderabad ,12,206.0,12
5198,Crimson Interactive,Content Development , Mumbai ,5,206.0,20
5199,Weatherford,Oil & Gas , Mumbai ,20,206.0,16
5200,Boston Institute of Analytics,Education & Training , Mumbai ,13,206.0,86
5201,COWI,Engineering & Construction , Gurugram ,4,206.0,9
5202,UL Solutions,"Testing, Inspection and Certification (TIC) ", Bengaluru ,9,206.0,14
5203,Aziro (formerly MSys Technoloigies),Software Product , Chennai ,4,206.0,56
5204,C DOT,Telecom , New Delhi ,14,206.0,34
5205,Career Launcher,Education & Training , New Delhi ,42,205.0,7
5206,Anglo-Eastern Ship Management,Ports & Shipping , Mumbai ,15,205.0,17
5207,Prem Henna,Beauty & Personal Care , Indore ,52,205.0,4
5208,Rohan Motors,Automobile , New Delhi ,19,205.0,13
5209,Ventra Health,BPO , Chennai ,6,205.0,14
5210,SITA,IT Services & Consulting , Gurugram ,29,205.0,29
5211,Ayesa,IT Services & Consulting , New Delhi ,12,205.0,14
5212,DAZN,Media & Entertainment , Hyderabad ,5,205.0,38
5213,Wardwizard Innovations & Mobility,Automobile , Vadodara ,50,205.0,10
5214,ASP OL Media,Marketing & Advertising , Pune ,6,205.0,71
5215,Supreme Treon,Auto Components , Pune ,26,205.0,13
5216,Ganit Inc,IT Services & Consulting , Chennai ,7,205.0,28
5217,Rossari Biotech,Chemicals , Mumbai ,24,205.0,10
5218,Tbea Energy,Electrical Equipment , Vadodara ,18,205.0,14
5219,OptimHire,Internet , Hyderabad ,6,205.0,28
5220,Emami Frank Ross,Retail , Kolkata ,23,205.0,9
5221,Bilt Graphic Paper Products,Pulp & Paper , Pune ,11,205.0,13
5224,Bombay Dyeing,Fashion & Textile , Mumbai ,22,205.0,9
5227,Aneja Associates,Accounting & Auditing , Mumbai ,10,205.0,16
5231,Magicrete Building Solutions,Building Material , Surat ,27,205.0,23
5232,Jindal Worldwide,Fashion & Textile , Ahmedabad ,5,205.0,10
5235,Praxis home Retail,Retail , Mumbai ,29,205.0,7
5239,SAMCO Securities,Financial Services , Mumbai ,12,205.0,86
5240,Keolis Hyderabad Metro,Urban Transport , Hyderabad ,4,205.0,12
5241,Biryani By Kilo,Hospitality , Gurugram ,29,205.0,6
5242,Tps Infrastructure,Industrial Machinery , Bhiwadi ,15,204.0,14
5243,TP Southern Odisha Distribution,,-1,-1,204.0,20
5244,Soothe Healthcare,Healthcare , Noida ,42,204.0,17
5245,Shriram Fortune Solutions,Financial Services , Gurugram ,95,204.0,9
5246,Lokesh Machines,Industrial Machinery , Hyderabad ,12,204.0,12
5247,CRB Tech Solution,EdTech , Pune ,8,204.0,12
5248,M Swasth Solutions,,-1,-1,204.0,16
5249,Jay Ushin,Auto Components , Gurugram ,13,204.0,7
5250,KisanKraft Machine Tools,Industrial Machinery , Bengaluru ,20,204.0,12
5251,Orthosquare Dental Clinic,Healthcare , Mumbai ,26,204.0,16
5252,AGROCEL INDUSTRIES,Chemicals , Bhuj ,24,204.0,16
5253,Consilio,Legal , Bengaluru ,7,204.0,25
5254,AYM Syntex,Fashion & Textile , Dadra & Nagar Haveli ,9,204.0,18
5255,Lauren Information Technologies,IT Services & Consulting , Mumbai ,18,204.0,9
5256,Turito,EdTech , Hyderabad ,7,204.0,25
5257,BPO+,BPO , Chennai ,46,204.0,44
5258,Bsr Infratech India,Engineering & Construction , Bengaluru ,12,204.0,16
5259,Vedika Credit Capital,NBFC , Ranchi ,51,204.0,4
5262,Zinnov Management Consulting,Management Consulting , Bengaluru ,13,204.0,26
5263,Hyundai Motor India Engineering,IT Services & Consulting , Hyderabad ,9,204.0,12
5270,Malayala Manorama,Printing & Publishing , Kottayam ,23,204.0,13
5271,Alpha Design Technologies,Defence & Aerospace , Bengaluru ,13,204.0,15
5272,Bikaji Foods,FMCG , Bikaner ,49,205.0,14
5273,Bhima Gold,Jewellery , Bengaluru ,32,204.0,17
5274,Eternis Fine Chemicals,Chemicals , Pune ,8,204.0,18
5275,IFB Automotive,Auto Components , Bengaluru ,19,203.0,7
5276,Marsh,Insurance , Mumbai ,10,203.0,19
5277,ZingHR,IT Services & Consulting , Mumbai ,9,204.0,22
5278,Shopclues,Internet , Gurugram ,7,203.0,9
5279,CBSI,Recruitment , Bengaluru ,14,203.0,10
5280,ACT Plast Paints,Chemicals , Chennai ,13,203.0,11
5281,Apex Hospital,Healthcare , Jaipur ,34,203.0,12
5283,Kh Exports,Import & Export , Chennai ,8,203.0,9
5284,Sri Gopikrishna Infrastructure,Engineering & Construction , Hyderabad ,43,203.0,7
5285,QUADRANT RESOURCE LLC,Recruitment , Hyderabad ,7,203.0,29
5286,Stashfin,FinTech , New Delhi ,18,203.0,13
5287,Graviti Pharmaceuticals,Pharma , Hyderabad ,5,203.0,6
5288,Mark's,Telecom , Gurugram ,34,203.0,9
5289,Mitsubishi Heavy Industries,Industrial Machinery , Mysuru ,31,203.0,4
5291,Abante Integrated Management Services,Management Consulting , Gurugram ,4,203.0,17
5292,LNV Technology,Industrial Machinery , Chennai ,29,203.0,14
5293,Orange Retail Finance,Financial Services , Chennai ,56,203.0,6
5294,Pathfinder Business Analysis,Management Consulting , Coimbatore ,14,203.0,14
5295,Bajel Projects,Engineering & Construction , Mumbai ,47,203.0,20
5296,SAS,IT Services & Consulting , Pune ,21,203.0,21
5297,Mordor Intelligence,Analytics & KPO , Hyderabad ,3,203.0,20
5298,Fulcrum Digital,IT Services & Consulting , Pune ,5,203.0,34
5299,SBL,IT Services & Consulting , New Delhi ,30,203.0,6
5302,ITCube Solutions,IT Services & Consulting , Pune ,9,203.0,16
5303,Travel Boutique Online,Travel & Tourism , Gurugram ,15,204.0,27
5304,Dr Oetker,Food Processing , New Delhi ,32,203.0,13
5305,Anlage Infotech,IT Services & Consulting , Bengaluru ,15,203.0,18
5306,Country Inns & Suites,Hospitality , New Delhi ,25,202.0,6
5307,TNT Express,Logistics , Mumbai ,33,202.0,6
5308,Raheja Developers,Real Estate , Gurgaon / Gurugram ,6,202.0,6
5309,Mazars,Accounting & Auditing , Gurugram ,14,202.0,21
5310,BajajSons,Automobile , Ludhiana ,9,202.0,10
5311,Hgs Services,Analytics & KPO , Bangalore / Bengaluru ,20,202.0,55
5312,Sagitec Solutions,IT Services & Consulting , Pune ,5,202.0,23
5313,MyCaptain,Internet , Bengaluru ,9,202.0,49
5314,Reserve Bank Information Technology,IT Services & Consulting , Mumbai ,7,202.0,49
5315,Kerakoll,Building Material , Vadodara ,46,202.0,16
5316,Upstox,FinTech , Mumbai ,19,204.0,44
5317,ATS Homekraft,Real Estate , Noida ,7,202.0,23
5318,Elofic Industries,Auto Components , Faridabad ,17,202.0,11
5319,Emirates Flight Catering,Hospitality , Dubai ,12,202.0,27
5320,Svatantra Micro Housing Finance Corporation Limited,Financial Services , Mumbai ,57,202.0,15
5321,NGK Spark Plugs,Auto Components , Bawal ,19,202.0,23
5322,Gulbrandsen,Chemicals , Vadodara ,11,202.0,6
5323,Andhra Pradesh State Skill Development Corporation,Non-Profit , Vijayawada ,31,202.0,5
5324,Sahajanand Laser Technology,Industrial Machinery , Gandhinagar ,23,202.0,19
5325,Pran Beverages India,Beverage , Kolkata ,52,202.0,14
5326,Arihant Publications,Printing & Publishing , New Delhi ,21,203.0,23
5327,Centrient Pharmaceuticals,Pharma , Chandigarh ,16,202.0,16
5328,Network Intelligence India,Law Enforcement & Security , Mumbai ,8,202.0,19
5329,Quest Global Technologies,IT Services & Consulting , Bengaluru ,16,202.0,26
5330,Motion Education,Education & Training , Kota ,43,202.0,16
5331,Toppan Merrill,Financial Services , Chennai ,2,202.0,24
5332,Bonito Designs,Architecture & Interior Design , Bengaluru ,4,210.0,29
5333,Hi Tech Informatics,IT Services & Consulting , Mumbai ,48,201.0,12
5334,Siemens PLM Software,Industrial Automation , Pune ,12,201.0,12
5335,GEETANJALI HOMESTATE,Real Estate , Gurgaon / Gurugram ,5,201.0,16
5336,Radhakrishna Foodland,Logistics , Mumbai ,31,201.0,9
5337,CONTUS TECH,IT Services & Consulting , Chennai ,3,201.0,57
